ADC1	ADC2
48	411
49	419
49	417
49	411
47	410
46	408
45	416
50	412
48	419
46	418
45	420
48	411
46	409
47	421
46	417
48	422
47	423
48	427
48	433
48	425
47	424
48	428
46	430
46	433
47	432
48	431
46	428
46	434
48	432
47	437
47	435
46	433
47	435
45	445
48	440
44	443
48	442
48	443
47	445
47	452
47	445
46	439
45	446
46	443
46	448
48	450
46	453
45	456
45	452
45	445
45	449
46	446
46	455
48	460
37	457
48	460
49	468
49	452
47	458
48	460
46	465
46	461
47	463
46	469
44	461
46	466
47	463
46	466
48	466
46	471
44	473
47	479
46	470
46	473
48	477
46	476
43	474
49	476
45	481
47	489
47	483
46	477
48	474
47	485
47	482
46	475
46	486
50	493
45	487
46	485
47	495
50	492
48	491
48	494
46	494
48	494
46	490
46	493
48	493
46	500
48	500
45	495
47	499
48	507
50	502
47	500
45	503
45	508
46	507
46	508
45	501
46	504
47	512
48	508
44	503
46	505
48	515
49	523
46	516
44	515
46	512
47	512
47	523
46	513
46	520
44	520
45	514
48	521
45	524
47	523
43	523
46	522
47	530
46	523
46	527
45	527
47	531
47	536
45	528
44	528
47	528
48	540
47	533
44	532
46	527
47	540
46	543
48	538
46	532
44	539
45	533
49	548
47	545
46	545
45	542
45	541
47	542
48	545
47	552
48	552
46	549
45	550
46	550
47	553
46	547
46	554
47	559
47	558
46	557
46	556
44	553
46	552
45	560
46	554
50	561
48	557
46	563
46	565
45	572
47	570
45	563
46	561
47	560
45	565
44	565
46	571
48	572
46	576
43	573
47	576
47	583
47	574
45	578
45	577
46	574
46	584
45	579
45	574
46	578
46	577
47	580
44	584
44	585
44	586
46	587
46	597
46	591
47	590
47	591
45	590
43	587
45	598
44	587
45	589
45	596
45	594
43	598
45	595
44	597
46	601
46	605
46	605
46	609
45	604
46	599
46	601
49	599
46	601
45	606
48	610
46	611
47	612
45	606
46	616
47	613
46	608
45	604
44	610
46	606
44	617
46	617
44	609
46	611
48	614
49	621
52	628
45	613
44	612
46	613
46	621
45	620
44	628
46	621
45	612
45	621
44	627
47	629
45	617
45	612
46	618
48	624
45	627
44	621
45	623
46	620
48	621
45	613
46	616
45	615
45	619
44	623
46	627
46	628
47	624
44	617
44	611
47	612
45	615
47	625
48	622
47	619
44	613
44	613
44	617
48	619
46	622
45	619
46	618
45	615
46	618
46	621
44	621
45	616
45	617
45	619
45	618
45	621
45	624
46	620
45	629
46	627
45	616
43	607
46	619
45	631
48	623
45	625
46	621
46	612
45	613
44	610
44	610
45	623
48	621
46	633
46	624
47	619
46	617
45	619
46	610
45	626
46	624
44	623
44	619
45	618
44	621
44	621
45	615
48	615
46	621
46	620
46	616
44	613
46	624
45	617
44	613
45	622
46	629
43	626
44	621
46	621
43	624
45	614
45	616
46	625
46	620
46	614
48	619
44	616
45	630
45	618
44	622
45	619
47	614
45	619
45	633
45	618
43	619
46	612
48	619
46	616
46	625
44	623
45	616
46	613
44	617
47	620
44	618
46	616
44	616
47	620
46	626
